name,type,Borough,EditDate,latitude,longitude,Status,ClosureType
Volleyball-01,af,B,2020-04-07 14:12:00,40.697742273598436,-73.97915024479582,COVID-19 Closure,Temporary Fencing
Jacob Javits Plgd-Volleyball-01,af,M,2020-04-08 15:44:00,40.859023441076296,-73.93355620451781,COVID-19 Closure,
Bush Clinton Park-Volleyball-01,af,B,2020-04-06 13:59:00,40.673780676933376,-74.0035326135263,COVID-19 Closure,Fully Locked
101st St-Volleyball-08,af,M,2020-04-07 15:52:00,40.80065389929447,-73.97374523833491,COVID-19 Closure,Fully Locked
Volleyball-01,af,M,2020-04-08 15:42:00,40.71504457094561,-74.0002646627991,COVID-19 Closure,
Great Lawn Plgd-Volleyball-02,af,M,2020-04-08 13:53:00,40.78255559686079,-73.96441076161163,COVID-19 Closure,
101st St-Volleyball-07,af,M,2020-04-07 15:52:00,40.800758530058985,-73.97366852516731,COVID-19 Closure,Fully Locked
148th St-Volleyball-01,af,M,2020-04-07 17:01:00,40.829696292669865,-73.95245853398112,COVID-19 Closure,Temporary Fencing
Bush Clinton Park-Track-01,af,B,2020-04-06 13:58:00,40.673730496169604,-74.00338998741482,COVID-19 Closure,Fully Locked
Great Lawn Plgd-Volleyball-01,af,M,2020-04-08 13:53:00,40.782703660884955,-73.96430454546302,COVID-19 Closure,
Jacob Javits Plgd-Volleyball-02,af,M,2020-04-08 15:44:00,40.8588122477437,-73.93365630234712,COVID-19 Closure,
Silver Lake Park-Tennis-01,af,R,2020-04-07 16:30:00,40.62791592054348,-74.09910295954215,COVID-19 Closure,Fully Locked
Baisley Park South-Tennis-07,af,Q,2020-04-06 18:27:00,40.66959109718221,-73.78819521703264,COVID-19 Closure,Fully Locked
Baisley Park South-Tennis-05,af,Q,2020-04-06 18:27:00,40.66963932771666,-73.78854800044212,COVID-19 Closure,Fully Locked
Baisley Park South-Tennis-08,af,Q,2020-04-06 18:27:00,40.66956875373776,-73.78803564292292,COVID-19 Closure,Fully Locked
Baisley Park South-Tennis-06,af,Q,2020-04-06 18:27:00,40.66965622213651,-73.78835210302924,COVID-19 Closure,Fully Locked
Baisley Pond Park-Tennis-04,af,Q,2020-04-06 18:27:00,40.68098245575488,-73.7872833649199,COVID-19 Closure,Fully Locked
Baisley Pond Park-Tennis-02,af,Q,2020-04-06 18:27:00,40.68075424373792,-73.78711637722671,COVID-19 Closure,Fully Locked
Tennis-08,af,B,2020-04-08 13:57:00,40.65872278600142,-73.88616771486636,COVID-19 Closure,Fully Locked
Tennis-06,af,B,2020-04-08 13:57:00,40.65859804895452,-73.8864509825641,COVID-19 Closure,Fully Locked
Tennis-03,af,B,2020-04-08 13:57:00,40.65841704558302,-73.88686963892097,COVID-19 Closure,Fully Locked
Tennis-04,af,B,2020-04-08 13:57:00,40.65847771933073,-73.88673123112055,COVID-19 Closure,Fully Locked
Rockaway Community Playground-Tennis-03,af,Q,2020-04-06 18:27:00,40.59845347920187,-73.78333402631,COVID-19 Closure,Blocked with Barricade
Rockaway Community Playground-Tennis-04,af,Q,2020-04-06 18:27:00,40.59844317463284,-73.78349512614349,COVID-19 Closure,Blocked with Barricade
St Mary's Playground West-Tennis-02,af,X,2020-04-08 12:32:00,40.81251168832317,-73.91366491934815,COVID-19 Closure,Fully Locked
Greenbelt Recreation Center-Tennis-01,af,R,2020-04-04 12:04:00,40.59201961648607,-74.13991873840675,COVID-19 Closure,Fully Locked
Silver Lake Park-Tennis-04,af,R,2020-04-07 16:30:00,40.62784487928421,-74.09963862906702,COVID-19 Closure,Fully Locked
Silver Lake Park-Tennis-03,af,R,2020-04-07 16:30:00,40.62786887714224,-74.09946090815843,COVID-19 Closure,Fully Locked
Juniper Playground-Tennis-06,af,Q,2020-04-06 18:27:00,40.720414410482405,-73.8763798853227,COVID-19 Closure,Fully Locked
Juniper Playground-Tennis-07,af,Q,2020-04-06 18:27:00,40.72043432644756,-73.8762024658436,COVID-19 Closure,Fully Locked
Mini-Tennis-12,af,B,2020-04-07 12:10:00,40.631858276467014,-74.01371634255389,COVID-19 Closure,Fully Locked
Tennis-08,af,B,2020-04-07 12:10:00,40.63254794359798,-74.01480994808492,COVID-19 Closure,Fully Locked
Tennis-09,af,B,2020-04-07 12:10:00,40.63263071982753,-74.01494528437443,COVID-19 Closure,Fully Locked
Roy Wilkins Park-Tennis-04,af,Q,2020-04-06 18:27:00,40.68571664280774,-73.76952663858319,COVID-19 Closure,Fully Locked
Underhill Playground-Tennis-01,af,Q,2020-04-06 18:27:00,40.744797153801045,-73.7871943048809,COVID-19 Closure,Taped Off
St Mary's Playground West-Tennis-01,af,X,2020-04-08 12:32:00,40.81245946724669,-73.91350519759939,COVID-19 Closure,Fully Locked
Tennis-05,af,B,2020-04-08 13:57:00,40.65853737536501,-73.88658939110587,COVID-19 Closure,Fully Locked
Tennis-02,af,B,2020-04-08 13:57:00,40.65835546598374,-73.88701177021152,COVID-19 Closure,Fully Locked
Tennis-07,af,B,2020-04-08 13:57:00,40.65865838388454,-73.88630939701149,COVID-19 Closure,Fully Locked
Tennis-01,af,B,2020-04-08 13:57:00,40.658293135464774,-73.88715235890278,COVID-19 Closure,Fully Locked
Tennis-04,af,B,2020-04-07 12:10:00,40.63220617458297,-74.01425117496714,COVID-19 Closure,Fully Locked
Tennis-07,af,B,2020-04-07 12:10:00,40.63246540885728,-74.01467500768793,COVID-19 Closure,Fully Locked
Tennis-06,af,B,2020-04-07 12:10:00,40.6323837262122,-74.01454146070141,COVID-19 Closure,Fully Locked
Tennis-05,af,B,2020-04-07 12:10:00,40.63230086973484,-74.01440599513907,COVID-19 Closure,Fully Locked
Juniper Playground-Tennis-04,af,Q,2020-04-06 18:27:00,40.720372672668525,-73.87673073929643,COVID-19 Closure,Fully Locked
