name,type,borough,editdate,latitude,longitude,status,closuretype
Thorpe Family Playground,pg,X,2020-05-21 11:10:15,40.85623539569055,-73.89487949773847,COVID-19 Closure,Completely Locked
Playground Eighty Nine LXXXIX,pg,M,2020-05-21 11:07:52,40.788560957606,-73.97177270292322,COVID-19 Closure,Completely Locked
Monsignor Kett Playground,pg,M,2020-05-21 11:07:39,40.8626335523917,-73.92067061898437,COVID-19 Closure,Completely Locked
Newport Playground,pg,B,2020-05-21 11:06:49,40.661080323904635,-73.90693159683741,COVID-19 Closure,Completely Locked
Martinez Playground,pg,B,2020-05-21 11:10:20,40.70907217948066,-73.94460267186341,COVID-19 Closure,Completely Locked
Othmar Ammann Playground,pg,M,2020-05-21 11:07:52,40.80174546105313,-73.93249106413705,COVID-19 Closure,Completely Locked
Josephine Caminiti Playground,pg,Q,2020-05-21 11:08:11,40.74400898009541,-73.86152162227715,COVID-19 Closure,Completely Locked
Robert Moses Playground,pg,M,2020-05-21 04:00:25,40.748276004548025,-73.96967127385228,COVID-19 Closure,Partially Locked
Francis Lewis Playground,pg,Q,2020-05-21 11:08:28,40.79647978305262,-73.82460928698391,COVID-19 Closure,Partially Locked
Harold Schneiderman Playground,pg,Q,2020-05-21 11:09:07,40.664838169212,-73.85064519473025,COVID-19 Closure,Completely Locked
Tremont Plgd (1),pg,X,2020-05-21 11:09:33,40.84612323253506,-73.89373235164783,COVID-19 Closure,Completely Locked
Sperandeo Brothers Playground,pg,B,2020-05-21 11:06:05,40.677760383239615,-73.88385300640164,COVID-19 Closure,Completely Locked
El Shabazz Playground,pg,B,2020-05-21 11:06:43,40.68285901078088,-73.9308534899053,COVID-19 Closure,Completely Locked
Sachkerah Woods Playground,pg,X,2020-05-21 11:09:45,40.88393842714947,-73.88160199994826,COVID-19 Closure,Completely Locked
James J Walker Park,pg,M,2020-05-21 11:07:12,40.72996045403933,-74.0057802867495,COVID-19 Closure,Partially Locked
Colonel David Marcus Playground,pg,B,2020-05-21 11:05:57,40.61026298889189,-73.9687817102833,COVID-19 Closure,Partially Locked
Francis Lewis Playground,pg,Q,2020-05-21 11:09:01,40.7606310222825,-73.78403065736686,COVID-19 Closure,Partially Locked
Sutphin Playground,pg,Q,2020-05-21 11:07:59,40.674768246527975,-73.78912192845159,COVID-19 Closure,Completely Locked
Space Time Playground,pg,X,2020-05-21 11:10:08,40.82204084258828,-73.8597983488252,COVID-19 Closure,Completely Locked
Bathgate Playground,pg,X,2020-05-21 11:10:10,40.852171053584684,-73.89439638569701,COVID-19 Closure,Completely Locked
Dinosaur Plgd,pg,M,2020-05-21 11:07:19,40.79693145667825,-73.97502268404713,COVID-19 Closure,Completely Locked
Umma Park,pg,B,2020-05-21 11:06:57,40.653530548437956,-73.96188021123623,COVID-19 Closure,Completely Locked
Lincoln Rd Plgd,pg,B,2020-05-21 11:05:50,40.66083002202685,-73.96340538281882,COVID-19 Closure,Completely Locked
Tanahey Playground,pg,M,2020-05-21 11:07:41,40.71010849295297,-73.99589189919652,COVID-19 Closure,Completely Locked
Henry Hudson Playground (West),pg,X,2020-05-21 11:09:44,40.881129918539536,-73.92060241919614,COVID-19 Closure,Completely Locked
Penn Triangle,pg,B,2020-05-21 11:06:14,40.700847273395254,-73.9607783493492,COVID-19 Closure,Completely Locked
D'Emic Playground,pg,B,2020-05-21 11:06:08,40.65614099422313,-74.00502387314819,COVID-19 Closure,Completely Locked
Vleigh Playground,pg,Q,2020-05-21 11:08:47,40.72977312094317,-73.81600783459572,COVID-19 Closure,Partially Locked
Cedar Playground,pg,X,2020-05-21 11:09:48,40.855222328486974,-73.91739802049636,COVID-19 Closure,Not Lockable
Belmont Playground,pg,B,2020-05-21 11:06:34,40.67545320622961,-73.86292335836661,COVID-19 Closure,Completely Locked
Riverbend Playground,pg,X,2020-05-21 11:10:01,40.87186236872236,-73.90598536762948,COVID-19 Closure,Completely Locked
Vesuvio Playground,pg,M,2020-05-21 11:07:17,40.72545304842911,-74.00257438479727,COVID-19 Closure,Completely Locked
Horseshoe Playground,pg,X,2020-05-21 11:09:35,40.82406797074609,-73.89770702840573,COVID-19 Closure,Completely Locked
Woodhull Playground,pg,R,2020-05-21 11:09:22,40.532150743130224,-74.19792860036205,COVID-19 Closure,Completely Locked
100% Playground,pg,B,2020-05-21 11:06:51,40.64636502270268,-73.89872614625612,COVID-19 Closure,Completely Locked
Kelly Park Playground,pg,B,2020-05-21 11:05:44,40.60368951761293,-73.95797327688167,COVID-19 Closure,Completely Locked
Mafera Park,pg,Q,2020-05-21 11:08:44,40.70575335926465,-73.89117989596498,COVID-19 Closure,Completely Locked
Rudin Plgd,pg,M,2020-05-21 11:07:05,40.79188313035336,-73.96404901038362,COVID-19 Closure,Completely Locked
Crescent Beach Tot Lot,pg,R,2020-05-21 11:09:30,40.535812031250394,-74.14672300361627,COVID-19 Closure,Completely Locked
Dr John's Plgd,pg,B,2020-05-21 11:05:46,40.59671356674165,-73.92876097917582,COVID-19 Closure,Completely Locked
Martin Luther King Jr. Playground,pg,B,2020-05-21 11:05:45,40.66725013295885,-73.89032981549795,COVID-19 Closure,Completely Locked
Boxcar Plgd (6),pg,X,2020-05-21 11:09:34,40.83690705411689,-73.89294607785766,COVID-19 Closure,Not Lockable
Hammel Playground,pg,Q,2020-05-21 11:08:58,40.58821562102592,-73.80967323478805,COVID-19 Closure,Completely Locked
Rockaway Playground - M,pg,Q,2020-05-21 11:08:33,40.58498113318306,-73.80987069653743,COVID-19 Closure,Completely Locked
Youth Village,pg,X,2020-05-21 11:10:10,40.82867268087954,-73.90292623803576,COVID-19 Closure,Completely Locked
Nelson Rockefeller Park Playground South,pg,M,2020-05-21 11:07:53,40.715919389307,-74.01672773692549,COVID-19 Closure,Completely Locked
Each One Teach One,pg,M,2020-05-21 11:10:35,40.80715733428305,-73.93456837943461,COVID-19 Closure,Partially Locked
Waring Plgd,pg,X,2020-05-21 11:09:31,40.86065404421847,-73.87152736149612,COVID-19 Closure,Not Lockable
Wild West Plgd,pg,M,2020-05-21 11:07:05,40.789886639680546,-73.96544164583226,COVID-19 Closure,Completely Locked
Almeda Playground,pg,Q,2020-05-21 11:09:11,40.59320124670589,-73.79471816734406,COVID-19 Closure,Completely Locked
Playground,pg,Q,2020-05-21 11:08:09,40.749454975759285,-73.80740174121165,COVID-19 Closure,Completely Locked
P.O. Reinaldo Salgado Playground,pg,B,2020-05-21 11:06:16,40.688176930099566,-73.92528186746588,COVID-19 Closure,Completely Locked
Dunbar Playground,pg,X,2020-05-21 11:10:25,40.823010777391794,-73.90644375088101,COVID-19 Closure,Completely Locked
J Hood Wright Park Playground,pg,M,2020-05-21 11:07:26,40.84584454380831,-73.94100342153355,COVID-19 Closure,Partially Locked
Saul Weprin Playground,pg,Q,2020-05-21 11:08:40,40.748498589003354,-73.77632444768986,COVID-19 Closure,Partially Locked
Mosholu Playground,pg,X,2020-05-21 11:10:04,40.87215926311461,-73.88285996626405,COVID-19 Closure,Completely Locked
Copernicus Triangle,pg,Q,2020-05-21 11:09:14,40.72599290168484,-73.905647631551,COVID-19 Closure,Completely Locked
Terrace Playground,pg,R,2020-05-21 11:09:23,40.613896710286454,-74.0982415068328,COVID-19 Closure,Completely Locked
Sgt. William Dougherty Playground,pg,B,2020-05-21 11:10:18,40.72363820349036,-73.93703762280433,COVID-19 Closure,Completely Locked
Blake Hobbs Playground,pg,M,2020-05-21 11:07:43,40.78890688924832,-73.94408584263212,COVID-19 Closure,Completely Locked
Van Dyke Playground,pg,B,2020-05-21 11:06:22,40.66462518980981,-73.90426821219394,COVID-19 Closure,Completely Locked
Julio Carballo Fields,pg,X,2020-05-21 11:10:11,40.81512859373143,-73.88880152036674,COVID-19 Closure,Completely Locked
Kennedy Playground,pg,Q,2020-05-21 11:08:23,40.77096704393672,-73.7794335432834,COVID-19 Closure,Partially Locked
Pink Playground,pg,B,2020-05-21 11:06:42,40.66665897669982,-73.86238738595681,COVID-19 Closure,Completely Locked
Challenge Playground,pg,Q,2020-05-21 11:08:53,40.757096126293774,-73.72806254272606,COVID-19 Closure,Partially Locked
Triborough Bridge Playground B,pg,Q,2020-05-21 11:08:13,40.77450955273059,-73.92324514918867,COVID-19 Closure,Completely Locked
Harlem Lane Playground,pg,M,2020-05-21 11:07:33,40.82509503019337,-73.9347147647569,COVID-19 Closure,Partially Locked
George Walker Jr. Park,pg,B,2020-05-21 11:07:00,40.67849862751761,-73.89514534899544,COVID-19 Closure,Completely Locked
Conch Playground,pg,Q,2020-05-21 11:09:03,40.59560506805807,-73.78059480698063,COVID-19 Closure,Completely Locked
Winthrop Playground,pg,B,2020-05-21 11:06:29,40.656565245930295,-73.95478994891499,COVID-19 Closure,Completely Locked
Moore Homestead Playground,pg,Q,2020-05-21 11:08:57,40.74217570081207,-73.88274481140559,COVID-19 Closure,Completely Locked
Pearl St Playground,pg,M,2020-05-21 11:07:57,40.70791540138699,-74.00391576129147,COVID-19 Closure,Completely Locked
Brookville Park Playground,pg,Q,2020-05-21 11:08:01,40.6620632323941,-73.74207837517774,COVID-19 Closure,Partially Locked
Charlie's Place,pg,B,2020-05-21 11:06:38,40.69921646089504,-73.94650474714315,COVID-19 Closure,Completely Locked
Stars & Stripes Playground,pg,X,2020-05-21 11:10:03,40.88534183778373,-73.83894967440929,COVID-19 Closure,Not Lockable
Wald Playground,pg,M,2020-05-21 11:07:40,40.71961213780313,-73.976936237165,COVID-19 Closure,Completely Locked
Long Island Mews,pg,Q,2020-05-21 11:09:09,40.73611271339814,-73.89003327459102,COVID-19 Closure,Completely Locked
Tecumseh Playground,pg,M,2020-05-21 11:07:44,40.78194156880009,-73.97887995360031,COVID-19 Closure,Partially Locked
P.O. Serrano Playground,pg,X,2020-05-21 11:09:55,40.8236543442145,-73.85026050769127,COVID-19 Closure,Completely Locked
Edmonds Playground,pg,B,2020-05-21 11:06:45,40.68927635408039,-73.9718147905507,COVID-19 Closure,Completely Locked
Lyons Square Playground,pg,X,2020-05-21 11:09:36,40.8225191902329,-73.8881500366457,COVID-19 Closure,Not Lockable
"Playground One Forty Nine, CIL",pg,M,2020-05-21 11:07:07,40.82603098874689,-73.94115727855291,COVID-19 Closure,Completely Locked
Peter Minuit Playground,pg,M,2020-05-21 11:07:35,40.79460628719949,-73.94738841072217,COVID-19 Closure,Completely Locked
Morgan Playground,pg,X,2020-05-21 11:10:05,40.83207309001281,-73.90752685768958,COVID-19 Closure,Completely Locked
Lawrence Playground,pg,Q,2020-05-21 11:08:18,40.7483758761606,-73.83345481862513,COVID-19 Closure,Completely Locked
Sankofa Park,pg,B,2020-05-21 11:06:26,40.66548755157867,-73.88631837904047,COVID-19 Closure,Partially Locked
Indian Road Plgd,pg,M,2020-05-21 11:07:14,40.87167822645559,-73.91989754303675,COVID-19 Closure,Completely Locked
Lower Highland Playground,pg,Q,2020-05-21 11:08:06,40.68406691973535,-73.88559155103049,COVID-19 Closure,Completely Locked
Stop & Go Playground,pg,X,2020-05-21 11:10:12,40.84477465310636,-73.89894991163996,COVID-19 Closure,Completely Locked
Olinville Playground,pg,X,2020-05-21 11:09:32,40.8840857086566,-73.8669730595632,COVID-19 Closure,Completely Locked
Greenbelt Recreation Center Playground,pg,R,2020-05-21 11:09:30,40.592534548905796,-74.139060636844,COVID-19 Closure,Completely Locked
Linden Park,pg,B,2020-05-21 11:06:10,40.65816212821596,-73.88782089417893,COVID-19 Closure,Partially Locked
Lt. Joseph Petrosino Park,pg,B,2020-05-21 11:05:54,40.61914364891193,-73.99842438009131,COVID-19 Closure,Completely Locked
Frederick Johnson Playground,pg,M,2020-05-21 11:07:34,40.824882271266105,-73.93616776178548,COVID-19 Closure,Completely Locked
La Guardia Playground,pg,B,2020-05-21 11:06:05,40.71043941635947,-73.95962084661322,COVID-19 Closure,Completely Locked
Woods Playground,pg,B,2020-05-21 11:06:56,40.67466601736863,-73.92914353632396,COVID-19 Closure,Not Lockable
Sixteen Sycamores Playground,pg,B,2020-05-21 11:05:57,40.686882592870695,-73.9813065523997,COVID-19 Closure,Completely Locked
Brower Park,pg,B,2020-05-21 11:05:38,40.673506667700046,-73.94355318120708,COVID-19 Closure,Completely Locked
Tot Lot One Hundred And Twelve,pg,M,2020-05-21 11:07:20,40.806217976311174,-73.9680482193995,COVID-19 Closure,Completely Locked
Flynn Playground,pg,X,2020-05-21 11:09:52,40.82098728571357,-73.91174774087328,COVID-19 Closure,Completely Locked
Orchard Beach Plgd,pg,X,2020-05-21 11:09:40,40.8630748635306,-73.79427184154163,COVID-19 Closure,Not Lockable
Millbrook Playground,pg,X,2020-05-21 11:10:02,40.80450213836115,-73.9169368282683,COVID-19 Closure,Completely Locked
Reiff Playground,pg,Q,2020-05-21 11:09:08,40.71904102785767,-73.90175971697576,COVID-19 Closure,Completely Locked
Virginia Principe Playground,pg,Q,2020-05-21 11:08:30,40.72716584529436,-73.90402889601215,COVID-19 Closure,Completely Locked
Kolbert Playground,pg,B,2020-05-21 11:06:00,40.62021736322833,-73.95823048491981,COVID-19 Closure,Completely Locked
Russell Pedersen Playground,pg,B,2020-05-21 11:06:06,40.62676956481506,-74.03603643254009,COVID-19 Closure,Completely Locked
Murphy Brothers Playground,pg,M,2020-05-21 11:07:16,40.73055125560517,-73.97381325587106,COVID-19 Closure,Completely Locked
The Olde Towne of Flushing Burial Ground,pg,Q,2020-05-21 11:08:06,40.755554650875396,-73.80218331836393,COVID-19 Closure,Completely Locked
Third St Plgd,pg,B,2020-05-21 11:05:49,40.66719774815106,-73.97288139698679,COVID-19 Closure,Completely Locked
Caserta Playground,pg,X,2020-05-21 11:09:58,40.83746166620108,-73.85405899746502,COVID-19 Closure,Completely Locked
Ravenswood Playground,pg,Q,2020-05-21 11:08:50,40.76223579027581,-73.93585688738463,COVID-19 Closure,Not Lockable
Hoover - Manton Playgrounds,pg,Q,2020-05-21 11:08:37,40.71044798993341,-73.82016904414925,COVID-19 Closure,Partially Locked
Chiarantano Playground,pg,B,2020-05-21 11:06:56,40.63683127839124,-73.93334202970298,COVID-19 Closure,Completely Locked
Slope Park Playground,pg,B,2020-05-21 11:06:35,40.661342147524465,-73.98940328207847,COVID-19 Closure,Completely Locked
First Park,pg,M,2020-05-21 11:07:31,40.72333969327115,-73.98914143625683,COVID-19 Closure,Completely Locked
Longfellow Playground,pg,X,2020-05-21 11:10:17,40.82559506740819,-73.88755686720462,COVID-19 Closure,Completely Locked
Nelson Rockefeller Park Playground North,pg,M,2020-05-21 11:10:33,40.71808745512481,-74.0155558956247,COVID-19 Closure,Completely Locked
McDonald Playground,pg,B,2020-05-21 11:06:20,40.60131544502918,-73.97194329035692,COVID-19 Closure,Completely Locked
Willoughby Playground,pg,B,2020-05-21 11:06:52,40.69444282652739,-73.946458553835,COVID-19 Closure,Completely Locked
St. Michael's Playground,pg,Q,2020-05-21 11:08:35,40.75818890118548,-73.90042388980329,COVID-19 Closure,Completely Locked
Middleton Playground,pg,B,2020-05-21 11:05:41,40.700596150873096,-73.95555232551513,COVID-19 Closure,Completely Locked
Playground Of The Stars,pg,X,2020-05-21 11:09:35,40.83593433333507,-73.90007498198081,COVID-19 Closure,Not Lockable
Mary O'Connor Playground,pg,M,2020-05-21 11:07:40,40.74953691285807,-73.97080301003841,COVID-19 Closure,Completely Locked
Admiral Playground,pg,Q,2020-05-21 11:08:51,40.77104689788921,-73.73761012588767,COVID-19 Closure,Partially Locked
Owls Head Park,pg,B,2020-05-21 11:05:48,40.64003035206135,-74.03047452440329,COVID-19 Closure,Completely Locked
Broad Channel Park,pg,Q,2020-05-21 11:09:13,40.60055362124538,-73.8200066158419,COVID-19 Closure,Partially Locked
Patterson Playground,pg,X,2020-05-21 11:09:57,40.81596958855104,-73.92161945313255,COVID-19 Closure,Completely Locked
Sunshine Playground,pg,M,2020-05-21 11:07:55,40.78844743753004,-73.94791848381092,COVID-19 Closure,Completely Locked
Millennium Playground,pg,B,2020-05-21 11:05:45,40.635609672596736,-74.019524533345,COVID-19 Closure,Completely Locked
Faber Pool and Park,pg,R,2020-05-21 11:09:15,40.641558963932475,-74.13535490144972,COVID-19 Closure,Completely Locked
People's Park,pg,X,2020-05-21 11:09:46,40.80967649401837,-73.9171521403194,COVID-19 Closure,Completely Locked
Seeley Park,pg,B,2020-05-21 11:10:36,40.65343669950405,-73.97788831354676,COVID-19 Closure,Completely Locked
E.M.T. Christopher J. Prescott Playground,pg,R,2020-05-21 11:09:25,40.52234135591961,-74.18595003246344,COVID-19 Closure,Completely Locked
Brevoort Playground,pg,B,2020-05-21 11:06:25,40.68084705726609,-73.92280862800914,COVID-19 Closure,Partially Locked
Wayanda Park,pg,Q,2020-05-21 11:08:15,40.711029598355545,-73.73873148768278,COVID-19 Closure,Partially Locked
Al Stabile Playground,pg,Q,2020-05-21 11:08:38,40.67726673289787,-73.83540261505482,COVID-19 Closure,Completely Locked
Playground Thirty Five XXXV,pg,Q,2020-05-21 11:08:40,40.75476980666641,-73.92207144095583,COVID-19 Closure,Completely Locked
227th Street Playground,pg,X,2020-05-21 11:09:32,40.890776826615145,-73.86420495735537,COVID-19 Closure,Completely Locked
Little Claremont Playground,pg,X,2020-05-21 11:10:14,40.83888890437151,-73.90380432694214,COVID-19 Closure,Completely Locked
Evelyn's Playground,pg,M,2020-05-21 11:07:25,40.73636477229812,-73.98998058174556,COVID-19 Closure,Completely Locked
Markham Playground,pg,R,2020-05-21 11:09:24,40.62275019989609,-74.14652329805074,COVID-19 Closure,Completely Locked
Rev J Polite Playground,pg,X,2020-05-21 11:09:50,40.8267763474824,-73.89750089708764,COVID-19 Closure,Completely Locked
Triborough Bridge Playground C,pg,Q,2020-05-21 11:10:25,40.773977583835936,-73.92223876944985,COVID-19 Closure,Partially Locked
Catbird Playground,pg,M,2020-05-21 11:07:22,40.77398830190719,-73.94472528107349,COVID-19 Closure,Partially Locked
Laurelton Playground,pg,Q,2020-05-21 11:08:24,40.67053015469964,-73.73616202020527,COVID-19 Closure,Completely Locked
Coleman Playground,pg,M,2020-05-21 11:07:08,40.71086147617128,-73.99377325138477,COVID-19 Closure,Completely Locked
Leonardo Ingravallo Playground,pg,Q,2020-05-21 11:08:15,40.77612870845964,-73.81738412900336,COVID-19 Closure,Not Lockable
Neufeld Plgd,pg,M,2020-05-21 11:07:18,40.78347052200626,-73.9849482300509,COVID-19 Closure,Completely Locked
Captain Mario Fajardo Park,pg,Q,2020-05-21 11:08:43,40.74328732456715,-73.81467404010894,COVID-19 Closure,Completely Locked
Matthew P. Sapolin Playground,pg,M,2020-05-21 11:07:46,40.7774998747569,-73.9838966296744,COVID-19 Closure,Completely Locked
Ferry Point Park Zone 4,pg,X,2020-05-21 11:09:51,40.819949891544645,-73.8261409971226,COVID-19 Closure,Completely Locked
Veterans Grove,pg,Q,2020-05-21 11:08:02,40.742721186344,-73.8775495861626,COVID-19 Closure,Completely Locked
Gilbert Ramirez Park,pg,B,2020-05-21 11:05:57,40.705914581033774,-73.93478586815769,COVID-19 Closure,Completely Locked
Fish Playground,pg,B,2020-05-21 11:06:46,40.67809769503262,-73.91417866641626,COVID-19 Closure,Completely Locked
Gutenberg Playground,pg,M,2020-05-21 11:10:18,40.76346433770088,-73.99016532981382,COVID-19 Closure,Completely Locked
St Nicholas,pg,M,2020-05-21 11:07:21,40.81534678070909,-73.9491684347417,COVID-19 Closure,Partially Locked
Wild Flower Meadow Playground,pg,Q,2020-05-21 11:07:58,40.74225745546513,-73.74093928274849,COVID-19 Closure,Partially Locked
Kelly Park Playground,pg,B,2020-05-21 11:06:02,40.60467944712654,-73.9564662710086,COVID-19 Closure,Completely Locked
Detective William T. Gunn Playground,pg,Q,2020-05-21 11:08:56,40.732424652465355,-73.73162110790808,COVID-19 Closure,Partially Locked
Jennifer's Playground,pg,R,2020-05-21 11:09:28,40.620182343768285,-74.16338633197063,COVID-19 Closure,Completely Locked
Houston St Plgd,pg,M,2020-05-21 11:07:26,40.72275304987199,-73.99098510876881,COVID-19 Closure,Completely Locked
Riverdale Playground,pg,X,2020-05-21 11:10:18,40.8876081686989,-73.91477829506519,COVID-19 Closure,Completely Locked
Addabbo Playground,pg,Q,2020-05-21 11:08:16,40.67327700917607,-73.85462542418334,COVID-19 Closure,Completely Locked
Taylor Playground,pg,X,2020-05-21 11:10:01,40.83905991382106,-73.86621783365794,COVID-19 Closure,Completely Locked
Tiger Playground,pg,B,2020-05-21 11:06:42,40.68799913520093,-73.91086914951133,COVID-19 Closure,Completely Locked
Pat Hoffman Friedman Plgd,pg,M,2020-05-21 11:07:03,40.777712263006116,-73.96403322385734,COVID-19 Closure,Completely Locked
Sheltering Arms Playground,pg,M,2020-05-21 11:07:36,40.81528351878407,-73.95626247777966,COVID-19 Closure,Completely Locked
Upper Playground,pg,Q,2020-05-21 11:08:07,40.726351853769,-73.77546730402072,COVID-19 Closure,Partially Locked
Berry Playground,pg,B,2020-05-21 11:06:01,40.71261148788108,-73.96344990966398,COVID-19 Closure,Completely Locked
Oakland Gardens,pg,Q,2020-05-21 11:09:05,40.753155387781575,-73.75956168855444,COVID-19 Closure,Completely Locked
Loreto Playground,pg,X,2020-05-21 11:09:59,40.84879281999552,-73.85220176146962,COVID-19 Closure,Completely Locked
Dinapoli Plgd,pg,B,2020-05-21 11:05:40,40.63092856049085,-73.89283031666973,COVID-19 Closure,Completely Locked
East Elmhurst Playground,pg,Q,2020-05-21 11:08:59,40.765728724567396,-73.87163649279604,COVID-19 Closure,Partially Locked
Lewis Playground,pg,B,2020-05-21 11:07:01,40.69545699694889,-73.93791356821123,COVID-19 Closure,Completely Locked
Robert L. Clinkscales Playground and Community Garden,pg,M,2020-05-21 11:07:57,40.822548890793534,-73.9399028444458,COVID-19 Closure,Completely Locked
Herbert Von King Park,pg,B,2020-05-21 12:52:46,40.690128474412816,-73.94644118011509,COVID-19 Closure,Completely Locked
Murray Playground,pg,Q,2020-05-21 11:08:32,40.74717015534553,-73.94861077966216,COVID-19 Closure,Partially Locked
Jackie Robinson Park Playground,pg,B,2020-05-21 11:06:36,40.680221874997784,-73.92755469784841,COVID-19 Closure,Completely Locked
Railroad Playground,pg,B,2020-05-21 11:06:32,40.64904283513569,-73.9138834398006,COVID-19 Closure,Partially Locked
St Mary's Playground East,pg,X,2020-05-21 11:09:41,40.81036444954242,-73.91049045022089,COVID-19 Closure,Partially Locked
Playground,pg,X,2020-05-21 11:09:55,40.881217597498114,-73.90074572141768,COVID-19 Closure,Not Lockable
North Pacific Playground,pg,B,2020-05-21 11:06:53,40.68522607847544,-73.98209010556513,COVID-19 Closure,Completely Locked
Marx Brothers Playground,pg,M,2020-05-21 11:10:18,40.784335206995436,-73.94616901070846,COVID-19 Closure,Partially Locked
Dry Harbor Playground,pg,Q,2020-05-21 11:08:04,40.70245679920245,-73.86763321364178,COVID-19 Closure,Partially Locked
Anne Loftus Plgd,pg,M,2020-05-21 11:07:10,40.86499746075663,-73.9291780144028,COVID-19 Closure,Completely Locked
Abyssinian Tot Lot,pg,M,2020-05-21 11:07:55,40.817138572175324,-73.94093497851141,COVID-19 Closure,Completely Locked
Greenpoint Playground,pg,B,2020-05-21 11:05:43,40.73580707753308,-73.95893796421427,COVID-19 Closure,Completely Locked
Sol Bloom Playground,pg,M,2020-05-21 11:07:49,40.7897842255186,-73.96878616173191,COVID-19 Closure,Completely Locked
Albert J. Parham Playground,pg,B,2020-05-21 11:06:23,40.69028746850178,-73.97066917487506,COVID-19 Closure,Completely Locked
Morningside Park,pg,M,2020-05-21 11:07:15,40.80192589854922,-73.95993194336738,COVID-19 Closure,Partially Locked
Gertrude Ederle Playground,pg,M,2020-05-21 11:10:17,40.77127081252856,-73.98860424474317,COVID-19 Closure,Completely Locked
Joseph C. Sauer Park,pg,M,2020-05-21 11:07:29,40.728218007606,-73.97992033756003,COVID-19 Closure,Completely Locked
American Playground,pg,B,2020-05-21 11:05:37,40.7285858098056,-73.95802243266705,COVID-19 Closure,Completely Locked
Austin J. McDonald Playground,pg,R,2020-05-21 11:09:19,40.62939010459365,-74.11501251278202,COVID-19 Closure,Completely Locked
Ewen Playground,pg,X,2020-05-21 11:10:33,40.88312837179205,-73.90986200486039,COVID-19 Closure,Completely Locked
Glenwood Playground,pg,B,2020-05-21 11:06:19,40.63651070988111,-73.92019886503941,COVID-19 Closure,Completely Locked
Adventure Plgd,pg,M,2020-05-21 11:07:12,40.83634839365128,-73.93671219240059,COVID-19 Closure,Completely Locked
Kaltenmeier Playground,pg,R,2020-05-21 11:09:19,40.61471312352358,-74.06870898399839,COVID-19 Closure,Completely Locked
Morris Mesa,pg,X,2020-05-21 11:09:53,40.84530316782472,-73.90957858102794,COVID-19 Closure,Completely Locked
Coogan's Bluff Playground,pg,M,2020-05-21 11:07:11,40.83163182431649,-73.94000696247268,COVID-19 Closure,Completely Locked
Washington Hall Park,pg,B,2020-05-21 11:06:12,40.69524408286232,-73.9666142876403,COVID-19 Closure,Completely Locked
Arverne Playground,pg,Q,2020-05-21 11:08:45,40.59288791869831,-73.78540075450655,COVID-19 Closure,Completely Locked
Vinland Plgd,pg,B,2020-05-21 11:05:51,40.617473657883245,-74.0400174621537,COVID-19 Closure,Not Lockable
Marble Hill Playground,pg,X,2020-05-21 11:10:04,40.87781799480239,-73.90808875704839,COVID-19 Closure,Partially Locked
South Rochdale Playground,pg,Q,2020-05-21 11:09:08,40.67404502605311,-73.76891851416711,COVID-19 Closure,Partially Locked
Marion Hopkinson Playground,pg,B,2020-05-21 11:05:55,40.68176339416351,-73.91328108643026,COVID-19 Closure,Completely Locked
East 96th St Plgd,pg,M,2020-05-21 11:07:05,40.787776783935215,-73.9566033081665,COVID-19 Closure,Completely Locked
Castlewood Playground,pg,Q,2020-05-21 11:08:49,40.74999500184408,-73.72063383565545,COVID-19 Closure,Completely Locked
Lieutenant John H. Martinson Playground,pg,R,2020-05-21 11:09:25,40.53690078845679,-74.1626192242578,COVID-19 Closure,Completely Locked
Roy Wilkins Park Playground,pg,Q,2020-05-21 11:09:12,40.68585258843019,-73.77040386830576,COVID-19 Closure,Not Lockable
Ennis Playground,pg,B,2020-05-21 11:05:53,40.670736169187705,-73.99357315475815,COVID-19 Closure,Completely Locked
Henry M Jackson Playground,pg,M,2020-05-21 11:10:16,40.71395366891677,-73.98168112925228,COVID-19 Closure,Completely Locked
Washington Park,pg,X,2020-05-21 11:10:12,40.8557049136753,-73.89344361892036,COVID-19 Closure,Completely Locked
Pelican Bay Plgd,pg,X,2020-05-21 11:09:40,40.86803635831045,-73.79345214901174,COVID-19 Closure,Completely Locked
Hippo Plgd,pg,M,2020-05-21 11:07:19,40.79305862164381,-73.97820891682592,COVID-19 Closure,Completely Locked
Midland Playground,pg,R,2020-05-21 11:10:19,40.574900248794975,-74.098808665886,COVID-19 Closure,Completely Locked
Bridge Park,pg,B,2020-05-21 11:06:14,40.700820031843186,-73.98535126689617,COVID-19 Closure,Completely Locked
Evergreen Playground,pg,B,2020-05-21 11:06:48,40.68597490745017,-73.91096326792437,COVID-19 Closure,Completely Locked
Southwest Plgd,pg,X,2020-05-21 11:09:45,40.88672288447655,-73.8983522925338,COVID-19 Closure,Completely Locked
Seaside Playground,pg,Q,2020-05-21 11:09:08,40.58058236055978,-73.83103766536544,COVID-19 Closure,Completely Locked
Farm Playground,pg,Q,2020-05-21 11:08:37,40.736292426290454,-73.77762226862761,COVID-19 Closure,Partially Locked
Hunter's Point South Playground (South),pg,Q,2020-05-21 11:10:34,40.74010544435849,-73.96029913167612,COVID-19 Closure,Completely Locked
Corporal John A. Seravalli Playground,pg,M,2020-05-21 11:07:47,40.73898777318035,-74.00446732734723,COVID-19 Closure,Partially Locked
