name,type,Borough,EditDate,latitude,longitude,Status,ClosureType
Cherry Clinton Playground Exercise Equipment,ee,M,2020-04-10 11:57:05,40.71131293656163,-73.98628029521305,COVID-19 Closure,Completely Locked
Bronx River Parkway East (North Half) Exercise Equipment,ee,X,2020-04-09 03:24:38,40.89092907333461,-73.86371190616926,Active,N/A
Millbrook Playground Exercise Equipment,ee,X,2020-04-13 02:08:11,40.80435409216186,-73.91664783759326,COVID-19 Closure,Completely Locked
Jackie Robinson Park Playground Exercise Equipment,ee,B,2020-04-10 12:27:25,40.68021202010892,-73.92781171578808,COVID-19 Closure,Completely Locked
Seth Low Playground/ Bealin Square Exercise Equipment,ee,B,2020-04-10 03:58:34,40.60813843938594,-73.98636238213687,COVID-19 Closure,Completely Locked
Walter Ward Playground Exercise Equipment,ee,Q,2020-04-11 06:49:16,40.65742268152679,-73.84369011434538,COVID-19 Closure,Completely Locked
Simeone Park Exercise Equipment,ee,Q,2020-04-11 06:09:45,40.740979531381065,-73.85992361032712,COVID-19 Closure,Completely Locked
Jaime Campiz Playground Exercise Equipment,ee,B,2020-04-09 03:15:34,40.7135425377962,-73.95437736789306,Active,N/A
Beach 30th Street Playground Exercise Equipment,ee,Q,2020-04-09 03:18:23,40.592460653719186,-73.762489336517,Active,N/A
Kissena Park Zone 4 Exercise Equipment,ee,Q,2020-04-11 07:26:20,40.74366696799823,-73.80964169426333,Active,N/A
Grover Cleveland Playground Exercise Equipment,ee,Q,2020-04-11 06:21:29,40.710899665887816,-73.91114489160016,COVID-19 Closure,Completely Locked
Hoover - Manton Playgrounds Exercise Equipment,ee,Q,2020-04-11 07:24:40,40.711472465230855,-73.82123043186971,COVID-19 Closure,Temporary Fencing
Leif Ericson Park Playground Exercise Equipment,ee,B,2020-04-09 03:15:34,40.630818264303834,-74.01190423157917,Active,N/A
Maria Hernandez Park Exercise Equipment,ee,B,2020-04-09 03:15:34,40.703171443271685,-73.92386340065151,Active,N/A
Juniper South Playground Exercise Equipment,ee,Q,2020-04-11 06:19:33,40.71840947599781,-73.88290170159917,COVID-19 Closure,Completely Locked
